Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO27,OUT035,1559.342975268818
DRL23,OUT027,2517.882088484849
FDS28,OUT046,935.0323883040941
FDX24,OUT013,1481.8506141732275
FDZ02,OUT035,1559.342975268818
FDL46,OUT045,1827.8328454545456
FDS60,OUT027,5329.314724444444
NCO06,OUT017,583.8145788617887
FDO16,OUT035,1481.8506141732275
FDC60,OUT049,1259.5490513157886
FDA48,OUT018,3327.9525829268273
FDZ36,OUT027,5329.314724444444
FDK27,OUT045,1827.8328454545456
FDW23,OUT018,507.04640366972484
FDM14,OUT018,1372.6884907407407
FDM14,OUT013,1690.2340862385315
FDW60,OUT018,2851.631695876289
FDE21,OUT013,1922.1493817142857
NCM42,OUT035,1879.05405
FDY59,OUT010,219.21852093023256
DRI49,OUT049,1259.5490513157886
FDT28,OUT019,346.8972837209303
FDQ22,OUT018,507.04640366972484
FDR60,OUT049,1259.5490513157886
FDC50,OUT019,219.21852093023256
FDV24,OUT013,2503.501336448598
DRF48,OUT010,482.69954262295073
FDQ47,OUT046,583.8145788617887
DRN36,OUT049,1559.342975268818
NCY06,OUT035,1987.2510486486485
FDE52,OUT035,1424.594690277777
NCB54,OUT045,1827.8328454545456
NCF31,OUT035,2286.413267368421
FDJ08,OUT027,5329.314724444444
NCC07,OUT017,1690.2340862385315
NCD19,OUT027,1378.2631852760744
FDL46,OUT049,1987.2510486486485
FDM20,OUT045,4109.900606217618
NCI06,OUT010,425.93559145299156
DRM11,OUT035,4433.30403265306
NCH07,OUT018,2232.84702184874
FDS23,OUT013,2142.743570940171
FDO49,OUT018,713.858654545455
FDS35,OUT049,1103.1862133333334
DRK39,OUT045,1481.8506141732275
DRI39,OUT049,796.6402682539681
FDV04,OUT017,2503.501336448598
NCN14,OUT035,3384.1080642424213
FDH08,OUT013,4109.900606217618
FDS20,OUT046,3384.1080642424213
FDV40,OUT049,1103.1862133333334
FDZ48,OUT010,281.48208181818177
FDS24,OUT027,2517.882088484849
FDK44,OUT049,2568.3328336448594
FDS48,OUT045,2660.9504030303024
FDK26,OUT010,482.69954262295073
FDD23,OUT045,3391.5912527272717
NCH54,OUT017,2894.220710714286
NCP14,OUT010,219.21852093023256
FDM60,OUT010,92.67548155339809
FDV24,OUT017,2503.501336448598
FDH08,OUT018,3327.9525829268273
FDS12,OUT027,3242.0620715328478
FDR39,OUT027,5329.314724444444
FDP12,OUT027,1378.2631852760744
DRF60,OUT027,6280.890879999999
FDC09,OUT035,1784.4287381818178
FDF50,OUT018,2893.8398258992797
FDG28,OUT035,4109.900606217618
NCE19,OUT017,935.0323883040941
NCM53,OUT010,281.48208181818177
NCN18,OUT049,1511.8747716981134
FDF32,OUT035,3130.004904950494
FDF11,OUT013,4109.900606217618
DRI59,OUT049,3753.0000993630574
NCG54,OUT035,2894.220710714286
FDM44,OUT046,1690.2340862385315
FDT57,OUT018,3327.9525829268273
FDV24,OUT046,2503.501336448598
FDI50,OUT019,584.7577647727275
FDS09,OUT035,713.858654545455
NCC31,OUT027,4117.317712631579
FDQ07,OUT019,584.7577647727275
FDC22,OUT017,3391.5912527272717
FDZ56,OUT046,2894.220710714286
FDZ40,OUT019,165.9185816513762
FDS46,OUT027,3242.0620715328478
DRD24,OUT045,1827.8328454545456
FDV45,OUT017,2939.3484761904747
FDL26,OUT045,2894.220710714286
FDA56,OUT018,1752.2524400000004
FDN27,OUT046,1922.1493817142857
FDM20,OUT049,4109.900606217618
FDO16,OUT017,1481.8506141732275
FDL03,OUT035,3130.004904950494
FDE58,OUT046,1922.1493817142857
FDI02,OUT027,3242.0620715328478
NCC55,OUT019,92.67548155339809
FDR03,OUT018,3327.9525829268273
FDB14,OUT017,1424.594690277777
FDR45,OUT013,4109.900606217618
NCN07,OUT017,2243.669596721312
FDM51,OUT019,219.21852093023256
FDT52,OUT027,6280.890879999999
FDL26,OUT046,2660.9504030303024
NCZ42,OUT046,4109.900606217618
DRI47,OUT019,346.8972837209303
FDW40,OUT013,2309.200798
FDN34,OUT046,2894.220710714286
FDS01,OUT035,2851.631695876289
NCG55,OUT045,1827.8328454545456
FDC11,OUT035,1424.594690277777
FDX35,OUT018,3327.9525829268273
NCB06,OUT046,2894.220710714286
FDR09,OUT019,584.7577647727275
FDC53,OUT017,1559.342975268818
FDY45,OUT013,4433.30403265306
FDA22,OUT010,425.93559145299156
FDE02,OUT035,1559.342975268818
FDW21,OUT045,1879.05405
FDV34,OUT046,1103.1862133333334
FDS59,OUT049,1784.4287381818178
NCW17,OUT017,2243.669596721312
NCK54,OUT046,1922.1493817142857
FDG17,OUT019,584.7577647727275
FDG35,OUT017,3104.189829906542
FDD08,OUT010,92.67548155339809
NCO07,OUT017,3753.0000993630574
FDJ10,OUT010,281.48208181818177
FDW36,OUT017,1511.8747716981134
FDW21,OUT010,219.21852093023256
FDY19,OUT017,1922.1493817142857
DRE03,OUT013,798.217603539823
NCC55,OUT049,677.1027476190475
FDH52,OUT010,165.9185816513762
FDO09,OUT017,4034.30030689655
FDU43,OUT045,4109.900606217618
FDX09,OUT010,425.93559145299156
FDH40,OUT019,219.21852093023256
FDW58,OUT017,1690.2340862385315
FDC47,OUT017,3737.295775182482
NCR41,OUT035,1559.342975268818
DRG49,OUT035,3737.295775182482
FDC52,OUT027,4117.317712631579
FDY13,OUT046,1103.1862133333334
FDY35,OUT013,507.04640366972484
FDI35,OUT017,3384.1080642424213
NCU18,OUT049,2309.200798
FDY33,OUT018,2232.84702184874
FDC15,OUT027,4117.317712631579
FDU01,OUT049,2752.970934653465
NCU42,OUT046,2649.1102324324333
NCV29,OUT018,2851.631695876289
NCY30,OUT017,3384.1080642424213
FDQ46,OUT049,1879.05405
FDG58,OUT027,4117.317712631579
FDK33,OUT017,3753.0000993630574
NCD07,OUT045,1827.8328454545456
NCX29,OUT027,4117.317712631579
NCT42,OUT013,2649.1102324324333
DRN59,OUT035,798.217603539823
FDI44,OUT035,1243.068929770992
FDA45,OUT049,2568.3328336448594
FDP31,OUT045,1103.1862133333334
FDY01,OUT046,1922.1493817142857
FDT09,OUT018,1752.2524400000004
DRH03,OUT027,2517.882088484849
FDA36,OUT018,2752.970934653465
NCF31,OUT017,2286.413267368421
FDG14,OUT049,2286.413267368421
FDG28,OUT027,6280.890879999999
FDU14,OUT049,4433.30403265306
FDY47,OUT019,281.48208181818177
FDI56,OUT049,1259.5490513157886
DRD01,OUT013,796.6402682539681
FDM22,OUT046,935.0323883040941
FDH33,OUT013,507.04640366972484
DRZ24,OUT013,1922.1493817142857
NCQ38,OUT046,1690.2340862385315
FDO16,OUT027,2517.882088484849
FDU07,OUT027,4117.317712631579
NCB07,OUT013,2893.8398258992797
FDU48,OUT045,1827.8328454545456
NCM43,OUT045,2894.220710714286
FDR31,OUT010,346.8972837209303
DRK49,OUT018,507.04640366972484
NCI30,OUT010,584.7577647727275
DRD60,OUT017,3384.1080642424213
NCG19,OUT046,3454.0625591549287
FDH12,OUT035,1511.8747716981134
FDM32,OUT035,1424.594690277777
FDM27,OUT035,2894.220710714286
NCU53,OUT027,4117.317712631579
NCQ18,OUT046,1559.342975268818
FDS10,OUT013,2568.3328336448594
FDB33,OUT027,4117.317712631579
FDI12,OUT013,1424.594690277777
NCW42,OUT013,3753.0000993630574
NCC06,OUT018,1752.2524400000004
FDW02,OUT017,1987.2510486486485
NCD43,OUT017,1690.2340862385315
FDM57,OUT018,1259.5490513157886
FDA58,OUT017,3737.295775182482
FDK56,OUT046,3384.1080642424213
FDP52,OUT045,4109.900606217618
FDW20,OUT018,1752.2524400000004
FDS52,OUT049,1690.2340862385315
NCT29,OUT018,1752.2524400000004
NCL54,OUT013,2851.631695876289
FDC05,OUT045,3130.004904950494
FDF34,OUT035,2752.970934653465
FDP03,OUT027,3242.0620715328478
FDD32,OUT010,219.21852093023256
FDZ10,OUT045,1827.8328454545456
FDZ40,OUT035,935.0323883040941
FDD51,OUT018,507.04640366972484
NCY30,OUT019,425.93559145299156
FDP58,OUT017,3737.295775182482
FDV49,OUT017,4433.30403265306
FDY24,OUT019,165.9185816513762
NCO55,OUT017,1511.8747716981134
FDR13,OUT017,1922.1493817142857
FDS51,OUT017,935.0323883040941
FDP26,OUT045,1879.05405
NCB54,OUT027,3242.0620715328478
FDF32,OUT017,3130.004904950494
FDN31,OUT018,2893.8398258992797
DRM48,OUT017,583.8145788617887
FDN20,OUT049,2453.7477006993004
DRL01,OUT046,3454.0625591549287
FDV56,OUT049,1784.4287381818178
DRH13,OUT027,2517.882088484849
FDA03,OUT017,2453.7477006993004
FDF47,OUT027,5329.314724444444
FDX32,OUT046,2660.9504030303024
FDX57,OUT049,1559.342975268818
NCA30,OUT045,2939.3484761904747
FDO49,OUT013,713.858654545455
FDL04,OUT019,219.21852093023256
DRM48,OUT035,583.8145788617887
FDR16,OUT013,3454.0625591549287
NCC19,OUT018,2893.8398258992797
NCE42,OUT045,4109.900606217618
FDY24,OUT017,935.0323883040941
FDH19,OUT049,2568.3328336448594
FDJ46,OUT013,2851.631695876289
FDN45,OUT010,584.7577647727275
FDY08,OUT035,2142.743570940171
FDZ37,OUT035,1481.8506141732275
NCT30,OUT045,798.217603539823
DRY23,OUT018,507.04640366972484
NCZ30,OUT018,1752.2524400000004
FDC44,OUT018,1752.2524400000004
FDB45,OUT035,1690.2340862385315
FDY04,OUT013,2894.220710714286
FDM27,OUT046,2894.220710714286
FDZ43,OUT017,4109.900606217618
FDT39,OUT019,346.8972837209303
NCC06,OUT019,281.48208181818177
FDL15,OUT027,4117.317712631579
FDL57,OUT017,4034.30030689655
FDU08,OUT046,1559.342975268818
FDK40,OUT017,4433.30403265306
FDQ12,OUT010,584.7577647727275
FDS48,OUT017,2660.9504030303024
FDP09,OUT045,3753.0000993630574
FDW21,OUT049,1559.342975268818
FDY25,OUT035,3384.1080642424213
DRE13,OUT017,1481.8506141732275
FDV43,OUT019,92.67548155339809
FDD22,OUT045,1511.8747716981134
FDM46,OUT019,219.21852093023256
NCO30,OUT010,482.69954262295073
FDM25,OUT046,2851.631695876289
NCN41,OUT049,1987.2510486486485
FDU24,OUT045,1481.8506141732275
FDZ50,OUT046,3384.1080642424213
FDP45,OUT013,4034.30030689655
NCM54,OUT045,1827.8328454545456
FDW10,OUT019,425.93559145299156
FDP20,OUT017,1987.2510486486485
FDK32,OUT046,2660.9504030303024
FDN52,OUT049,1259.5490513157886
FDM58,OUT045,1784.4287381818178
FDZ46,OUT027,3242.0620715328478
NCA18,OUT018,1752.2524400000004
FDD35,OUT046,2243.669596721312
NCK31,OUT035,713.858654545455
FDI40,OUT027,2517.882088484849
FDT50,OUT019,219.21852093023256
NCT06,OUT046,2894.220710714286
FDT31,OUT035,2752.970934653465
FDT45,OUT049,796.6402682539681
FDT13,OUT045,2939.3484761904747
FDO50,OUT045,1424.594690277777
NCU18,OUT010,281.48208181818177
NCR54,OUT049,3130.004904950494
NCO18,OUT018,2851.631695876289
FDU09,OUT045,935.0323883040941
FDT13,OUT018,2893.8398258992797
FDE09,OUT046,1690.2340862385315
NCK53,OUT019,219.21852093023256
FDG45,OUT049,3454.0625591549287
DRH15,OUT035,677.1027476190475
FDO21,OUT019,584.7577647727275
FDD14,OUT027,5329.314724444444
FDC09,OUT046,1784.4287381818178
FDH45,OUT027,1378.2631852760744
FDV32,OUT046,1103.1862133333334
FDG12,OUT035,2243.669596721312
FDS32,OUT013,2309.200798
NCL55,OUT018,3327.9525829268273
DRE01,OUT035,3737.295775182482
DRE15,OUT049,1259.5490513157886
NCL42,OUT045,4109.900606217618
FDP31,OUT013,1103.1862133333334
FDN33,OUT018,1259.5490513157886
FDZ59,OUT046,2503.501336448598
FDE45,OUT010,425.93559145299156
FDJ07,OUT013,1922.1493817142857
FDQ45,OUT018,2752.970934653465
FDM33,OUT027,5329.314724444444
FDO15,OUT010,165.9185816513762
FDM46,OUT013,1481.8506141732275
FDR03,OUT045,3753.0000993630574
FDY49,OUT018,2232.84702184874
FDQ60,OUT045,1827.8328454545456
FDW10,OUT049,2568.3328336448594
FDO51,OUT049,677.1027476190475
FDJ40,OUT018,1372.6884907407407
FDS20,OUT018,3384.1080642424213
FDU45,OUT013,1922.1493817142857
FDV02,OUT035,2894.220710714286
FDN09,OUT046,4109.900606217618
NCM55,OUT027,5329.314724444444
FDN23,OUT018,2232.84702184874
FDY31,OUT010,346.8972837209303
FDW03,OUT010,219.21852093023256
FDD14,OUT046,3384.1080642424213
FDV23,OUT017,2142.743570940171
DRI03,OUT045,2851.631695876289
FDN13,OUT035,1559.342975268818
FDF45,OUT027,1378.2631852760744
FDU46,OUT035,1424.594690277777
FDB57,OUT049,3753.0000993630574
FDV12,OUT049,1559.342975268818
FDQ58,OUT013,2649.1102324324333
NCA18,OUT017,1922.1493817142857
FDH52,OUT049,796.6402682539681
FDM24,OUT018,2232.84702184874
NCP43,OUT027,5329.314724444444
NCO18,OUT019,425.93559145299156
FDM32,OUT017,1424.594690277777
NCL07,OUT017,583.8145788617887
FDK03,OUT013,4034.30030689655
FDP59,OUT017,1784.4287381818178
FDQ24,OUT049,4433.30403265306
FDQ16,OUT018,1372.6884907407407
FDU44,OUT013,2894.220710714286
FDH28,OUT010,92.67548155339809
FDV28,OUT019,92.67548155339809
FDM22,OUT045,935.0323883040941
FDR56,OUT046,3130.004904950494
FDV39,OUT049,2752.970934653465
FDU37,OUT019,165.9185816513762
FDQ11,OUT010,584.7577647727275
FDX02,OUT045,3753.0000993630574
NCS42,OUT018,1259.5490513157886
FDY57,OUT027,2517.882088484849
FDB21,OUT049,3454.0625591549287
FDE28,OUT017,3737.295775182482
FDQ55,OUT017,1922.1493817142857
FDA48,OUT049,3454.0625591549287
FDZ19,OUT045,2851.631695876289
NCC43,OUT045,4034.30030689655
NCV18,OUT046,1481.8506141732275
NCA42,OUT018,2232.84702184874
FDY45,OUT046,4433.30403265306
NCC30,OUT045,2568.3328336448594
FDM57,OUT013,1243.068929770992
FDL09,OUT010,425.93559145299156
FDB09,OUT027,3242.0620715328478
FDT44,OUT035,2142.743570940171
NCT06,OUT027,4117.317712631579
FDX26,OUT049,3384.1080642424213
FDK32,OUT013,2660.9504030303024
DRA12,OUT046,2309.200798
FDO46,OUT010,482.69954262295073
FDE52,OUT013,1424.594690277777
NCH42,OUT045,4109.900606217618
FDV08,OUT035,677.1027476190475
FDB47,OUT018,3327.9525829268273
FDC28,OUT010,281.48208181818177
FDD22,OUT046,1922.1493817142857
FDS07,OUT027,3242.0620715328478
DRI13,OUT045,3753.0000993630574
FDG32,OUT018,3327.9525829268273
FDU14,OUT017,4433.30403265306
FDD28,OUT019,165.9185816513762
NCP41,OUT017,1690.2340862385315
FDS08,OUT049,2851.631695876289
FDX47,OUT045,2286.413267368421
FDC53,OUT019,219.21852093023256
FDQ19,OUT035,4109.900606217618
FDL14,OUT045,2286.413267368421
FDM33,OUT019,584.7577647727275
FDA51,OUT045,1827.8328454545456
FDZ27,OUT018,713.858654545455
FDT04,OUT046,677.1027476190475
DRC13,OUT049,2243.669596721312
FDR16,OUT027,5329.314724444444
FDQ03,OUT027,6280.890879999999
FDE38,OUT035,2286.413267368421
DRH23,OUT027,1378.2631852760744
FDT11,OUT019,482.69954262295073
FDD09,OUT035,2851.631695876289
FDR40,OUT045,1481.8506141732275
FDX07,OUT017,3384.1080642424213
FDR07,OUT035,1559.342975268818
FDA51,OUT017,1922.1493817142857
FDT59,OUT019,584.7577647727275
FDF20,OUT017,3130.004904950494
FDR13,OUT045,1827.8328454545456
FDY26,OUT049,3753.0000993630574
FDW04,OUT017,1987.2510486486485
FDK52,OUT017,3737.295775182482
FDN60,OUT049,2894.220710714286
FDM09,OUT019,425.93559145299156
FDP46,OUT049,1259.5490513157886
FDB50,OUT019,165.9185816513762
NCQ29,OUT049,4034.30030689655
FDP16,OUT027,6280.890879999999
FDX33,OUT018,2232.84702184874
FDP07,OUT010,482.69954262295073
FDN22,OUT046,4034.30030689655
FDF39,OUT049,4034.30030689655
FDS21,OUT017,935.0323883040941
NCM42,OUT013,1879.05405
FDK50,OUT019,425.93559145299156
DRF13,OUT027,4117.317712631579
FDH35,OUT018,2232.84702184874
FDP60,OUT018,1372.6884907407407
DRJ49,OUT027,3242.0620715328478
NCT42,OUT019,346.8972837209303
FDE38,OUT049,2286.413267368421
FDI04,OUT049,3130.004904950494
NCH54,OUT045,2894.220710714286
FDT56,OUT049,796.6402682539681
DRD15,OUT018,3327.9525829268273
FDV58,OUT013,2893.8398258992797
FDP21,OUT049,3391.5912527272717
FDH05,OUT013,3454.0625591549287
FDR10,OUT027,4117.317712631579
NCP06,OUT045,2453.7477006993004
FDF33,OUT049,1879.05405
DRK37,OUT013,2893.8398258992797
DRH49,OUT045,1243.068929770992
FDT58,OUT013,2286.413267368421
FDD41,OUT018,1372.6884907407407
FDP40,OUT018,1372.6884907407407
FDM51,OUT027,2517.882088484849
FDO45,OUT010,219.21852093023256
FDW33,OUT010,219.21852093023256
FDY24,OUT045,935.0323883040941
FDB10,OUT010,584.7577647727275
FDM40,OUT035,2309.200798
NCI06,OUT017,3384.1080642424213
FDW12,OUT019,346.8972837209303
FDX48,OUT027,4117.317712631579
NCW05,OUT027,2517.882088484849
FDX27,OUT017,1559.342975268818
DRM37,OUT045,3130.004904950494
FDA38,OUT045,4109.900606217618
FDR36,OUT046,677.1027476190475
FDZ45,OUT046,3130.004904950494
FDG05,OUT017,2286.413267368421
FDK28,OUT013,4433.30403265306
FDV47,OUT045,1424.594690277777
FDN21,OUT045,2453.7477006993004
FDP20,OUT027,3242.0620715328478
FDI35,OUT045,3384.1080642424213
DRY23,OUT013,507.04640366972484
FDA56,OUT017,2243.669596721312
FDB09,OUT013,1987.2510486486485
NCO26,OUT027,3242.0620715328478
FDQ49,OUT018,2232.84702184874
FDI52,OUT027,3242.0620715328478
FDZ44,OUT027,3242.0620715328478
FDZ09,OUT018,2232.84702184874
FDY03,OUT049,1922.1493817142857
NCG42,OUT017,1987.2510486486485
DRI13,OUT027,5329.314724444444
FDQ32,OUT013,1987.2510486486485
FDW16,OUT035,1424.594690277777
FDU27,OUT046,798.217603539823
FDR28,OUT010,425.93559145299156
FDQ49,OUT010,346.8972837209303
FDS37,OUT046,1922.1493817142857
FDW26,OUT018,3327.9525829268273
FDX12,OUT018,3327.9525829268273
NCP06,OUT013,2453.7477006993004
FDW45,OUT010,346.8972837209303
NCN30,OUT049,1559.342975268818
FDN24,OUT049,796.6402682539681
NCL41,OUT027,1378.2631852760744
FDR02,OUT019,281.48208181818177
FDD09,OUT010,425.93559145299156
FDS33,OUT010,219.21852093023256
FDU22,OUT045,1827.8328454545456
FDI53,OUT013,2503.501336448598
DRH01,OUT049,2568.3328336448594
FDX32,OUT013,2309.200798
NCP30,OUT018,507.04640366972484
FDB60,OUT045,3391.5912527272717
FDB14,OUT049,1259.5490513157886
NCP02,OUT035,935.0323883040941
FDJ10,OUT017,2309.200798
FDG34,OUT046,1784.4287381818178
NCB18,OUT017,1424.594690277777
FDM16,OUT049,1103.1862133333334
FDW25,OUT018,1259.5490513157886
FDB35,OUT010,219.21852093023256
DRN11,OUT013,2309.200798
FDF41,OUT019,584.7577647727275
FDH16,OUT045,1424.594690277777
NCQ50,OUT018,3327.9525829268273
DRH23,OUT018,796.6402682539681
DRJ37,OUT013,2286.413267368421
DRJ24,OUT027,5329.314724444444
FDY16,OUT035,3384.1080642424213
FDQ27,OUT045,1879.05405
FDZ33,OUT045,2503.501336448598
FDF29,OUT045,1827.8328454545456
FDA08,OUT049,2286.413267368421
FDG31,OUT046,1103.1862133333334
FDE34,OUT019,482.69954262295073
NCR30,OUT027,1378.2631852760744
FDV33,OUT035,4034.30030689655
DRZ24,OUT018,1752.2524400000004
NCL54,OUT035,2851.631695876289
FDR12,OUT049,3104.189829906542
NCC54,OUT046,3454.0625591549287
DRN59,OUT013,798.217603539823
FDX50,OUT019,281.48208181818177
FDV31,OUT027,5329.314724444444
NCA29,OUT027,4117.317712631579
FDW60,OUT049,2851.631695876289
FDX08,OUT017,3384.1080642424213
DRD49,OUT013,3454.0625591549287
FDD33,OUT046,3454.0625591549287
FDW35,OUT013,507.04640366972484
FDJ36,OUT017,1784.4287381818178
FDV51,OUT035,2894.220710714286
FDW36,OUT046,1511.8747716981134
FDH35,OUT046,2453.7477006993004
NCS30,OUT027,3242.0620715328478
FDN49,OUT017,677.1027476190475
FDL08,OUT018,3327.9525829268273
FDI09,OUT013,3454.0625591549287
FDP19,OUT018,1752.2524400000004
FDU21,OUT010,92.67548155339809
NCP41,OUT045,1690.2340862385315
FDY10,OUT013,1922.1493817142857
FDP12,OUT018,507.04640366972484
NCN26,OUT049,1922.1493817142857
FDK44,OUT013,2568.3328336448594
FDC28,OUT049,1879.05405
FDJ41,OUT027,6280.890879999999
NCT29,OUT035,1987.2510486486485
NCH42,OUT019,584.7577647727275
FDU60,OUT018,2232.84702184874
FDS02,OUT045,3391.5912527272717
FDC51,OUT046,2243.669596721312
FDU03,OUT013,3384.1080642424213
FDX39,OUT045,3753.0000993630574
NCY05,OUT010,92.67548155339809
NCL06,OUT027,6280.890879999999
FDD32,OUT035,1243.068929770992
NCN41,OUT045,1827.8328454545456
NCX53,OUT049,2309.200798
FDU57,OUT019,346.8972837209303
FDQ23,OUT046,1879.05405
FDQ52,OUT045,4433.30403265306
FDC14,OUT045,677.1027476190475
FDY09,OUT035,2568.3328336448594
FDQ28,OUT045,2894.220710714286
FDV25,OUT046,3753.0000993630574
FDJ07,OUT035,1922.1493817142857
DRB25,OUT049,1511.8747716981134
FDK52,OUT019,584.7577647727275
FDY52,OUT027,1378.2631852760744
FDB28,OUT046,3391.5912527272717
FDT36,OUT035,583.8145788617887
FDV25,OUT017,3753.0000993630574
NCN07,OUT027,3242.0620715328478
FDC57,OUT017,2939.3484761904747
FDQ03,OUT018,3327.9525829268273
FDU23,OUT017,2894.220710714286
NCX41,OUT035,3753.0000993630574
NCD06,OUT035,798.217603539823
FDW08,OUT045,1511.8747716981134
NCU29,OUT017,2649.1102324324333
NCE06,OUT013,2503.501336448598
FDV52,OUT010,281.48208181818177
FDB02,OUT017,2851.631695876289
NCR18,OUT045,677.1027476190475
FDK16,OUT049,1559.342975268818
NCQ29,OUT010,584.7577647727275
FDZ01,OUT019,219.21852093023256
FDW27,OUT035,2503.501336448598
FDD17,OUT018,3327.9525829268273
FDW39,OUT013,2851.631695876289
DRH59,OUT045,1103.1862133333334
FDS52,OUT013,1690.2340862385315
FDU40,OUT027,5329.314724444444
NCF54,OUT013,2568.3328336448594
FDH46,OUT045,1879.05405
NCP14,OUT049,1879.05405
FDH50,OUT049,3384.1080642424213
DRF15,OUT010,346.8972837209303
FDV27,OUT027,2517.882088484849
NCJ06,OUT049,2243.669596721312
FDN02,OUT018,3327.9525829268273
FDQ51,OUT049,798.217603539823
FDQ07,OUT017,3737.295775182482
FDS45,OUT049,1879.05405
NCJ06,OUT045,1827.8328454545456
FDD36,OUT035,1922.1493817142857
FDY25,OUT045,3384.1080642424213
FDU52,OUT046,2286.413267368421
DRK47,OUT017,3737.295775182482
NCL30,OUT017,1987.2510486486485
FDN22,OUT035,4034.30030689655
NCF30,OUT027,3242.0620715328478
FDK03,OUT035,4034.30030689655
FDT45,OUT017,935.0323883040941
NCC54,OUT027,6280.890879999999
FDP08,OUT018,2893.8398258992797
FDU44,OUT046,2894.220710714286
DRG39,OUT035,935.0323883040941
FDU32,OUT049,2243.669596721312
FDY27,OUT049,2851.631695876289
NCP54,OUT013,2243.669596721312
